model,n,alpha,weight,k_hat_mean,k_hat_se,k_hat_oracle_mean,k_hat_oracle_se,coverage_mean,coverage_se,ci_width_mean,ci_width_se,eff_size_mean,eff_size_se
gpt4o,40,0.1,0.85,21.24,0.40944840944861416,41.54,0.8954149875895533,0.9731914893617024,0.002521792747238989,0.6146954110093088,0.002115262111345102,18.054000000000002,0.34803114803132207
gpt4o,40,0.1,0.9,20.28,0.39903884522687744,39.96,0.8602139268809823,0.9740425531914896,0.002333839863966314,0.6184172528475796,0.002112257813904025,18.252000000000006,0.3591349607041898
gpt4o,40,0.1,0.95,19.28,0.3826643437792446,38.42,0.8424203226418507,0.9725531914893619,0.002332481682943629,0.6228468849118939,0.002065058176644893,18.315999999999995,0.3635311265902825
gpt4o,40,0.1,1.0,18.32,0.3648999862976155,37.1,0.8415461959987698,0.9755319148936172,0.002195719940484074,0.6275792808321115,0.0020207072645787357,18.32,0.3648999862976155
gpt4o,40,0.15,0.0,200.0,0.0,200.0,0.0,0.997872340425532,0.0006017930052651445,0.7019515418998789,0.0005468026991221056,0.0,0.0
gpt4o,40,0.15,0.05,200.0,0.0,200.0,0.0,0.9893617021276596,0.001165367143628014,0.5700730613160053,0.00039243467023871304,10.0,0.0
gpt4o,40,0.15,0.1,156.74,2.5585636595558845,200.0,0.0,0.9610638297872345,0.002816397694045998,0.519826471343531,0.002301708022729572,15.673999999999996,0.2558563659555884
gpt4o,40,0.15,0.15,104.9,1.751171036763685,190.9,1.4945902448497377,0.9617021276595749,0.0026231548948804154,0.5240671890248213,0.0022821830097648336,15.735,0.26267565551455274
gpt4o,40,0.15,0.2,80.4,1.2746764295302553,152.94,2.591587930208041,0.9619148936170216,0.0027095725885265256,0.5258743657354116,0.0021406604682500997,16.08,0.2549352859060511
gpt4o,40,0.15,0.25,64.76,1.1212707077240536,124.52,2.08829882919088,0.9623404255319152,0.0026948301526874404,0.529829127261051,0.0022557891441119323,16.19,0.2803176769310134
gpt4o,40,0.15,0.3,54.94,0.9589202260876554,105.9,1.828277878223111,0.9600000000000004,0.002717413624015251,0.5322963598886511,0.0022410470110882353,16.482000000000006,0.2876760678262965
gpt4o,40,0.15,0.35,47.42,0.8480990508189475,93.24,1.5891028915712162,0.9614893617021281,0.0028528098813457013,0.5361552335608715,0.0022693436051459013,16.597,0.2968346677866317
gpt4o,40,0.15,0.4,42.3,0.7251206796113319,83.32,1.35098186516326,0.9608510638297877,0.0026986910630992225,0.5385277819862835,0.0021540611476307896,16.919999999999995,0.2900482718445328
gpt4o,40,0.15,0.45,38.58,0.6794644950253104,75.76,1.2913744615718552,0.9582978723404258,0.0030065568906647994,0.5402603454400421,0.0021835770999182125,17.361000000000008,0.3057590227613896
gpt4o,40,0.15,0.5,34.88,0.6109926349801609,69.66,1.1519062461849923,0.9587234042553195,0.0028804456171524187,0.544443848444626,0.0021060673559349583,17.44,0.30549631749008044
gpt4o,40,0.15,0.55,32.12,0.6030854002543918,64.76,1.1094358926950216,0.95936170212766,0.0029279873641337557,0.5477194207012405,0.0022163573010290693,17.666,0.3316969701399155
gpt4o,40,0.15,0.6,29.8,0.5768882040742381,60.64,1.0574535450789317,0.9597872340425536,0.0029526211970046816,0.5510751735416605,0.002220824192658814,17.880000000000003,0.34613292244454297
gpt4o,40,0.15,0.65,27.62,0.5439779407292175,57.44,1.056090905178148,0.9595744680851068,0.0029787234042553206,0.5552907613314056,0.00219967429830333,17.953000000000003,0.3535856614739913
gpt4o,40,0.15,0.7,26.12,0.5166352678631222,54.12,1.0078253817006197,0.9591489361702132,0.0029383279151714158,0.5580150846605829,0.0021683214161661965,18.284,0.3616446875041855
gpt4o,40,0.15,0.75,24.62,0.45597368345113953,51.52,0.9287583108645652,0.9574468085106386,0.002588409587360945,0.5615404423807465,0.0020107956293572873,18.465,0.3419802625883546
gpt4o,40,0.15,0.8,23.34,0.42952066306523595,49.18,0.9080484568567914,0.9563829787234046,0.003012723884788574,0.5650270118562329,0.0019343295200952755,18.672000000000004,0.3436165304521889
gpt4o,40,0.15,0.85,22.08,0.4184160608772087,47.16,0.8477546814969529,0.9546808510638302,0.0031674270210861615,0.5691475455600845,0.0019437157928698858,18.768,0.3556536517456275
gpt4o,40,0.15,0.9,21.08,0.4087444189221426,45.5,0.8334266614405852,0.9561702127659579,0.0032496822284317937,0.5727179723718802,0.001949715012588311,18.972,0.36786997702992835
gpt4o,40,0.15,0.95,20.32,0.4044156277890358,44.02,0.763408147716541,0.9544680851063834,0.0035734547702497075,0.5756875053210735,0.0019450106115663736,19.304,0.38419484639958407
gpt4o,40,0.15,1.0,19.76,0.4200571389704025,42.44,0.7156311899295611,0.9555319148936176,0.003426655029311375,0.5780932840530127,0.002060216001583707,19.76,0.4200571389704025
gpt4o,50,0.1,0.0,200.0,0.0,200.0,0.0,0.9989361702127659,0.00045134475394885843,0.6769557601302335,0.0004740226915763949,0.0,0.0
gpt4o,50,0.1,0.05,199.58,0.41577878733769014,200.0,0.0,0.9961702127659575,0.000987013915297293,0.5710795987239989,0.0003903927197602661,9.979,0.020788939366884498
gpt4o,50,0.1,0.1,157.3,2.824075069823747,200.0,0.0,0.9800000000000001,0.0021412332979419786,0.5277179756192384,0.002169620760513271,15.730000000000002,0.2824075069823747
gpt4o,50,0.1,0.15,105.94,1.9777583269954897,188.26,2.0922351684263414,0.9800000000000001,0.002244453956466485,0.5304932533869994,0.0021889702098804374,15.891000000000002,0.2966637490493235
gpt4o,50,0.1,0.2,80.38,1.5014366453500456,150.24,2.6676671456536702,0.9797872340425533,0.002276695165854542,0.5330414026987151,0.00216230475377932,16.076,0.3002873290700092
gpt4o,50,0.1,0.25,64.84,1.34947693570509,121.04,2.1169714216304385,0.9806382978723406,0.0021633182097825607,0.5361290484942882,0.0023786245564026754,16.21,0.3373692339262725
gpt4o,50,0.1,0.3,54.4,1.1001818031580053,102.74,1.6759021451146845,0.9797872340425533,0.002175005138325625,0.5392379556108319,0.0022694530260984475,16.32,0.3300545409474016
gpt4o,50,0.1,0.35,47.16,0.9551376864096613,89.92,1.4663805781583443,0.9806382978723406,0.0022047727972219384,0.5418854456810521,0.002212233509567441,16.505999999999997,0.3342981902433813
gpt4o,50,0.1,0.4,42.02,0.8354591551955127,80.58,1.334493162215528,0.9797872340425533,0.0022365740469817703,0.5439022918923473,0.0021418360994611887,16.808,0.33418366207820516
gpt4o,50,0.1,0.45,38.04,0.7954671583415622,72.36,1.2730310286870468,0.9797872340425533,0.002276695165854544,0.5460176176176691,0.0022151645475488907,17.118000000000006,0.357960221253703
gpt4o,50,0.1,0.5,34.5,0.7398648525237566,66.38,1.2315486186099192,0.9800000000000001,0.0023623729160480024,0.5491837638437885,0.0022080610280078633,17.25,0.3699324262618783
gpt4o,50,0.1,0.55,31.76,0.6340725510538995,61.32,1.1934621904358762,0.9806382978723406,0.0020338912077586006,0.5517681533767904,0.002022914689618364,17.468,0.34873990307964475
gpt4o,50,0.1,0.6,29.22,0.6120718912023324,57.42,1.1572691994518822,0.9804255319148938,0.0020040701003092116,0.5553404497472859,0.0020760143732286287,17.532000000000004,0.3672431347213995
gpt4o,50,0.1,0.65,26.8,0.5851495535331117,53.86,1.0469040070608193,0.980212765957447,0.0019269126353340595,0.5598424030115342,0.0020845072920137593,17.42,0.38034720979652265
gpt4o,50,0.1,0.7,25.36,0.5540830262695294,50.68,0.9864846678991012,0.980212765957447,0.002106490433536826,0.5619795878673162,0.0020595271952700066,17.752000000000002,0.38785811838867057
gpt4o,50,0.1,0.75,23.72,0.5291804985068893,48.22,0.9823604226555546,0.9804255319148939,0.002135305411113938,0.5656171066579919,0.002037693858150984,17.79,0.3968853738801671
gpt4o,50,0.1,0.8,22.5,0.4876474136094644,46.08,0.9590995777290281,0.9800000000000003,0.0022444539564664854,0.5684262836147236,0.0019516422960990036,18.000000000000004,0.3901179308875715
gpt4o,50,0.1,0.85,21.48,0.4492126445237266,44.3,0.933488082409197,0.9797872340425535,0.0021957199404840744,0.5710430602139972,0.0018430988486331412,18.257999999999996,0.38183074784516763
gpt4o,50,0.1,0.9,20.22,0.447472904207618,42.72,0.9444744570394692,0.9812765957446811,0.002341585785905976,0.5751951307251361,0.0018877934815239097,18.198,0.40272561378685606
gpt4o,50,0.1,0.95,19.62,0.4307110400256766,40.82,0.895629387637543,0.9800000000000003,0.002304167892881854,0.5770765512702681,0.00181354268349992,18.638999999999992,0.4091754880243927
gpt4o,50,0.1,1.0,18.7,0.4207136793592526,39.66,0.877090645258516,0.979148936170213,0.002270921542830016,0.580667440646829,0.00179495239604205,18.7,0.4207136793592526
gpt4o,50,0.15,0.0,200.0,0.0,200.0,0.0,0.9985106382978723,0.0005220359211227765,0.6313163733430138,0.00039911351089999195,0.0,0.0
gpt4o,50,0.15,0.05,199.6,0.3959797974644669,200.0,0.0,0.9931914893617022,0.0011945250083079313,0.5320421928723306,0.00033861177182446355,9.98,0.019798989873223323
gpt4o,50,0.15,0.1,163.38,2.908317726796713,200.0,0.0,0.9689361702127662,0.0029148159641776534,0.4873716656185264,0.0020636213720264954,16.338,0.2908317726796713
gpt4o,50,0.15,0.15,111.04,2.1912480462056325,199.08,0.4541717736715922,0.9680851063829791,0.0027247337180565322,0.48911233232172163,0.0022338820449660543,16.655999999999995,0.32868720693084474
gpt4o,50,0.15,0.2,84.5,1.5362942426501507,170.4,2.3141305062593163,0.9693617021276598,0.002800763007983717,0.49121492042841003,0.002028782907528004,16.9,0.3072588485300301
gpt4o,50,0.15,0.25,68.86,1.3275571550784546,138.82,2.362149868234444,0.9676595744680854,0.003038309791978527,0.4930977044234504,0.0021308516739730822,17.215,0.33188928876961366
gpt4o,50,0.15,0.3,57.66,1.1452894830565763,116.94,2.004476989142055,0.9672340425531918,0.003036521323389154,0.49639533428546456,0.002128759924908785,17.298,0.34358684491697283
gpt4o,50,0.15,0.35,49.56,0.9629787121219242,102.22,1.768907007165724,0.9695744680851067,0.0028067370286241114,0.49983029272148044,0.002020857638489954,17.346,0.3370425492426734
gpt4o,50,0.15,0.4,43.98,0.9215161420181416,90.7,1.398070098385628,0.9682978723404259,0.003148504858328053,0.5022780745781852,0.0021685821587520138,17.592000000000006,0.3686064568072568
gpt4o,50,0.15,0.45,40.0,0.8079603950689662,83.32,1.406396814558395,0.9680851063829791,0.0027080685236931614,0.5037921790745412,0.0020409982480961136,18.000000000000004,0.36358217778103485
gpt4o,50,0.15,0.5,36.36,0.737433386822159,76.72,1.320315113902738,0.9672340425531918,0.0027878024432611403,0.5066419030073565,0.0020219497360557345,18.18,0.3687166934110795
gpt4o,50,0.15,0.55,33.44,0.6512511036458977,70.86,1.1794948071102307,0.9678723404255323,0.002631597531563362,0.5092693180800392,0.0018732840015674849,18.392,0.3581881070052438
gpt4o,50,0.15,0.6,30.94,0.6269992025513271,66.08,1.112057552467497,0.9682978723404259,0.0027328625651337583,0.512205832473803,0.0019057235313960396,18.564000000000004,0.3761995215307962
gpt4o,50,0.15,0.65,28.86,0.602003322249969,62.04,1.1066923691794393,0.9668085106382982,0.0026852378832822998,0.5150354935036664,0.0019310973656618935,18.759000000000007,0.3913021594624798
gpt4o,50,0.15,0.7,26.74,0.5350214948952985,58.12,1.0479083929428183,0.9680851063829791,0.0026574459567652773,0.5189338896736845,0.0018048380586775993,18.718000000000004,0.3745150464267089
gpt4o,50,0.15,0.75,25.18,0.5041349025806485,55.06,0.9961566141927681,0.9672340425531918,0.002755134307444876,0.521895737369594,0.0017436650888247866,18.885,0.37810117693548634
gpt4o,50,0.15,0.8,23.84,0.4777949350924517,52.54,0.9704473195387783,0.9685106382978727,0.002605145168513016,0.5247938718923364,0.0017031154484913756,19.071999999999992,0.3822359480739613
gpt4o,50,0.15,0.85,22.9,0.4658325879540846,50.16,0.9266541965587811,0.9676595744680854,0.0026224645001073368,0.526881795285402,0.0017220597546900526,19.464999999999996,0.39595769976097206
gpt4o,50,0.15,0.9,21.8,0.45694638635183454,48.12,0.8920269054238218,0.967021276595745,0.002661701277275916,0.5300086291385004,0.0017218211720344716,19.619999999999994,0.411251747716651
gpt4o,50,0.15,0.95,20.86,0.4214356415871824,46.24,0.8350137723415105,0.9674468085106386,0.0029081300627288678,0.5329262011113979,0.00160714964997061,19.817000000000004,0.4003638595078233
gpt4o,50,0.15,1.0,20.2,0.4242640687119285,44.76,0.8097209395835084,0.964893617021277,0.0029673033363790124,0.5351979380284384,0.0016440200041451802,20.2,0.4242640687119285
gpt-5-mini,40,0.1,0.0,200.0,0.0,200.0,0.0,0.9982978723404256,0.0005515523998644965,0.7520924309071028,0.0006365045005871802,0.0,0.0
gpt-5-mini,40,0.1,0.05,199.38,0.6137686860699233,200.0,0.0,0.9893617021276597,0.0011258516217296135,0.6130267337986213,0.0005241368632912164,9.969,0.03068843430349617
gpt-5-mini,40,0.1,0.1,135.14,2.265216987398779,199.62,0.37618080759124356,0.9742553191489364,0.001997961840607402,0.579986074224171,0.0022897670612545135,13.514000000000003,0.22652169873987787
gpt-5-mini,40,0.1,0.15,90.58,1.6944828119517767,164.58,2.6362230558129944,0.9753191489361704,0.002028319197925614,0.5838711572693421,0.0024823050316363534,13.587,0.25417242179276645
gpt-5-mini,40,0.1,0.2,68.34,1.285491345750721,128.06,2.4625856330288287,0.9742553191489364,0.002192418724649089,0.5875216751356137,0.0024279518093730905,13.668,0.2570982691501442
gpt-5-mini,40,0.1,0.25,56.4,0.9769339793455851,104.12,1.9866836688310496,0.9740425531914896,0.002173131120817651,0.5880525741535501,0.0022434393365994686,14.1,0.24423349483639628
gpt-5-mini,40,0.1,0.3,47.94,0.8806406758718334,88.22,1.7646053383122244,0.973617021276596,0.002296295755443751,0.5902487309260125,0.002355444786721912,14.381999999999996,0.26419220276155003
gpt-5-mini,40,0.1,0.35,41.72,0.7294052371624433,77.08,1.5760304565585017,0.9731914893617024,0.002089877303456795,0.5930610693533548,0.002184076748280076,14.602,0.2552918330068551
gpt-5-mini,40,0.1,0.4,37.26,0.6405060499323953,68.84,1.366853320587107,0.9742553191489364,0.002064816609874313,0.5953108284506458,0.002113916575323335,14.904000000000003,0.2562024199729581
gpt-5-mini,40,0.1,0.45,33.58,0.6047081940903397,61.82,1.2898651092265423,0.9742553191489364,0.0021924187246490892,0.5984427055813935,0.002162628501713565,15.111,0.2721186873406529
gpt-5-mini,40,0.1,0.5,30.74,0.5453879353267728,56.6,1.2142487389328431,0.9721276595744683,0.0024051024679614583,0.6010934781384868,0.002064620875320567,15.37,0.2726939676633864
gpt-5-mini,40,0.1,0.55,27.92,0.5082046831740139,52.24,1.0761263866293775,0.9727659574468087,0.0023531568617359126,0.605770856684515,0.002017954922021863,15.356,0.27951257574570776
gpt-5-mini,40,0.1,0.6,25.82,0.45403964584604284,48.9,0.9646761114488117,0.9734042553191492,0.002111641834178639,0.6092384550681456,0.0019304272927458395,15.492000000000004,0.2724237875076257
gpt-5-mini,40,0.1,0.65,24.08,0.4620303020365656,45.56,0.9157117450377056,0.9738297872340428,0.002067445834126843,0.6127328610486669,0.0020790911697537266,15.652000000000001,0.30031969632376765
gpt-5-mini,40,0.1,0.7,22.56,0.4215779880401727,42.8,0.8560373823613079,0.97468085106383,0.001852164016410244,0.6163187938275817,0.0019737089892639856,15.791999999999996,0.2951045916281208
gpt-5-mini,40,0.1,0.75,21.34,0.388443046018332,40.96,0.8375965615975269,0.97468085106383,0.001924091385453006,0.6194957186833345,0.0018824760796456866,16.005,0.291332284513749
gpt-5-mini,40,0.1,0.8,20.32,0.4073720658071684,39.0,0.8173126696681019,0.975744680851064,0.002085540554015804,0.622541902526582,0.0020448891626980506,16.256,0.32589765264573484
gpt-5-mini,40,0.1,0.85,19.52,0.40717563777809684,37.62,0.8192142576884267,0.9742553191489364,0.0020648166098743135,0.6250715389310485,0.0020753120844112538,16.592,0.3460992921113824
gpt-5-mini,40,0.1,0.9,18.6,0.39496835316263007,36.12,0.770267486007296,0.9740425531914896,0.002214402013831097,0.6287735299826581,0.002084216067936796,16.740000000000002,0.355471517846367
gpt-5-mini,40,0.1,0.95,17.92,0.38970758268219524,34.6,0.726636084983398,0.9738297872340428,0.0022758996748568658,0.6317329305939655,0.002124592048465345,17.023999999999994,0.3702222035480854
gpt-5-mini,40,0.1,1.0,17.32,0.37463582316697897,33.42,0.7111061805384623,0.9742553191489364,0.0022535119214420604,0.634625678643194,0.002064276428777689,17.32,0.37463582316697897
gpt-5-mini,40,0.15,0.0,200.0,0.0,200.0,0.0,0.997872340425532,0.0006017930052651445,0.7019515418998789,0.0005468026991221056,0.0,0.0
gpt-5-mini,40,0.15,0.05,199.9,0.0989949493661166,200.0,0.0,0.9848936170212766,0.0013818325856280451,0.5710917861289474,0.00033003706016430977,9.995,0.004949747468305836
gpt-5-mini,40,0.15,0.1,142.68,2.1384929272737843,200.0,0.0,0.9576595744680856,0.0029861609274541277,0.533467843397667,0.0019894250781074046,14.267999999999997,0.21384929272737846
gpt-5-mini,40,0.15,0.15,96.4,1.5398701243936126,184.54,2.1204169401322934,0.9589361702127664,0.002978875376062477,0.5362854703167329,0.0020700221580370257,14.460000000000004,0.2309805186590419
gpt-5-mini,40,0.15,0.2,73.16,1.178935112718253,144.52,2.567214833238543,0.9589361702127664,0.0029018967899683804,0.5392315987003485,0.0020485306785535612,14.632000000000005,0.2357870225436506
gpt-5-mini,40,0.15,0.25,59.22,1.0500628552615312,118.22,2.02015642958658,0.9597872340425535,0.0030133248670177297,0.5422415698696785,0.0022122068565444716,14.805,0.2625157138153828
gpt-5-mini,40,0.15,0.3,49.58,0.8328697377141278,100.96,1.7735749208871896,0.9619148936170216,0.003040246112360173,0.5460800017864141,0.0020919117548605427,14.874000000000002,0.2498609213142384
gpt-5-mini,40,0.15,0.35,43.1,0.6981403870282823,88.24,1.5180408426653085,0.9614893617021281,0.0031108973318231528,0.548910025826341,0.001979766141229198,15.084999999999997,0.2443491354598988
gpt-5-mini,40,0.15,0.4,38.52,0.6126924187551205,78.72,1.3758023113805264,0.9610638297872345,0.003033090477578737,0.5509561451259846,0.0018916928262307914,15.408000000000001,0.24507696750204822
gpt-5-mini,40,0.15,0.45,34.84,0.5968986513638643,70.92,1.331417289958336,0.95936170212766,0.0030787167874768997,0.5535923970965725,0.0019978966805747306,15.678000000000003,0.2686043931137389
gpt-5-mini,40,0.15,0.5,31.54,0.5420036900243392,64.92,1.2308826101623178,0.9627659574468089,0.0027782052887660846,0.5574020035363199,0.001910215532417309,15.77,0.2710018450121696
gpt-5-mini,40,0.15,0.55,29.28,0.5411395383817376,60.1,1.1232987136109431,0.95936170212766,0.003264276371011922,0.5596246342380649,0.002020101311005435,16.104,0.2976267461099556
gpt-5-mini,40,0.15,0.6,26.88,0.4763528104252142,56.24,1.072402909358232,0.9612765957446813,0.00281880768709433,0.5637777038492646,0.0018953779349937029,16.128,0.2858116862551285
gpt-5-mini,40,0.15,0.65,25.2,0.4204759208325728,52.28,1.0249058493344645,0.9608510638297877,0.002748554087141302,0.5664589693770382,0.001757765997297352,16.38,0.2733093485411723
gpt-5-mini,40,0.15,0.7,23.68,0.38929680193908595,49.52,0.9847801785170129,0.960425531914894,0.0028072208514843644,0.5696077944325358,0.0016884510871176218,16.576,0.2725077613573602
gpt-5-mini,40,0.15,0.75,22.66,0.39558564180212596,47.18,0.9058432535488687,0.9595744680851068,0.002993882399887296,0.5715842402205106,0.0017869710831671267,16.995,0.29668923135159453
gpt-5-mini,40,0.15,0.8,21.42,0.3970793371607242,44.9,0.8164557550780079,0.9597872340425536,0.0030432226610585767,0.5752525576520683,0.0018697112017736716,17.136,0.3176634697285793
gpt-5-mini,40,0.15,0.85,20.28,0.37206451053547135,42.94,0.8081633498247739,0.9600000000000004,0.003220576668668001,0.5790836895528503,0.0018136880987012678,17.237999999999996,0.31625483395515086
gpt-5-mini,40,0.15,0.9,19.44,0.38069410292254324,41.7,0.8154753215150046,0.95936170212766,0.0033328957008627405,0.5820902130183692,0.0018716574243560543,17.495999999999995,0.3426246926302889
gpt-5-mini,40,0.15,0.95,18.9,0.36138621999185305,40.04,0.7924443198105466,0.9591489361702132,0.003189502927905279,0.5840836063472201,0.0018013635892501706,17.955000000000002,0.34331690899226036
gpt-5-mini,40,0.15,1.0,18.14,0.36112047851098117,38.66,0.7459812330079089,0.9608510638297877,0.003045453163418364,0.587577340858453,0.0018412555780698524,18.14,0.36112047851098117
gpt-5-mini,50,0.1,0.0,200.0,0.0,200.0,0.0,0.9989361702127659,0.00045134475394885843,0.6769557601302335,0.0004740226915763949,0.0,0.0
gpt-5-mini,50,0.1,0.05,199.22,0.42641763565781376,200.0,0.0,0.9938297872340427,0.001088646706848172,0.5719765723255164,0.0003599756496778314,9.960999999999999,0.02132088178289066
gpt-5-mini,50,0.1,0.1,144.76,3.221001086618879,200.0,0.0,0.9787234042553193,0.0023307342872560255,0.5383796475435901,0.002481925238062242,14.476000000000004,0.3221001086618879
gpt-5-mini,50,0.1,0.15,97.3,2.160972003520638,182.56,2.4666025216884857,0.9791489361702129,0.002443753874955103,0.5411650615352991,0.002414027118822807,14.594999999999995,0.3241458005280957
gpt-5-mini,50,0.1,0.2,74.04,1.6255362192212146,143.68,2.7632502601103655,0.9780851063829789,0.002319246533179668,0.5431879129711075,0.002351536776378096,14.808000000000002,0.32510724384424294
gpt-5-mini,50,0.1,0.25,59.78,1.3568463435481557,116.26,2.289595597480044,0.9772340425531917,0.00257103692577499,0.5459041079393812,0.0023672591349966367,14.945,0.3392115858870389
gpt-5-mini,50,0.1,0.3,50.46,1.094060327404298,98.3,1.9235903929891105,0.9770212765957449,0.002505945849248588,0.5482135436579356,0.002249399922561899,15.138000000000003,0.32821809822128944
gpt-5-mini,50,0.1,0.35,43.62,0.9494798576062581,86.24,1.736101379528281,0.9776595744680853,0.0023930259317451047,0.5510762391566378,0.0021969395802903914,15.267000000000003,0.33231795016219035
gpt-5-mini,50,0.1,0.4,38.74,0.8876080215951183,76.48,1.6344393534175568,0.9765957446808513,0.0022717187770279388,0.5534376501219248,0.002261270248280868,15.496000000000002,0.3550432086380473
gpt-5-mini,50,0.1,0.45,34.84,0.7855494892112146,69.12,1.4061692643490684,0.9776595744680853,0.002354887619274325,0.5560161624208707,0.0021672014292163032,15.677999999999995,0.3534972701450465
gpt-5-mini,50,0.1,0.5,31.74,0.754087528076151,63.02,1.4012822699228016,0.9770212765957449,0.0025059458492485884,0.5586251005796788,0.00222273854224264,15.87,0.3770437640380755
gpt-5-mini,50,0.1,0.55,29.16,0.6883952353118085,57.92,1.2214221219545682,0.9768085106382981,0.002475593860373921,0.561290508568786,0.002153645577072549,16.038,0.37861737942149454
gpt-5-mini,50,0.1,0.6,27.2,0.63118935352238,54.16,1.1525137743211573,0.9755319148936172,0.002430565884850183,0.5633262221121695,0.002078893782969789,16.320000000000004,0.378713612113428
gpt-5-mini,50,0.1,0.65,25.56,0.5940774360300177,50.42,1.102756546115234,0.975744680851064,0.002463679119341299,0.5654255675136075,0.0020471187351200552,16.613999999999997,0.38615033341951155
gpt-5-mini,50,0.1,0.7,24.04,0.5606852949739274,47.48,1.0511859968625914,0.9768085106382981,0.0023051500198148544,0.5679579627028516,0.0020224226484376923,16.828000000000007,0.3924797064817491
gpt-5-mini,50,0.1,0.75,22.54,0.5037539081734255,44.74,1.0130389923393865,0.9774468085106385,0.0022645335652170338,0.5712137875000711,0.001916742900334236,16.905,0.3778154311300691
gpt-5-mini,50,0.1,0.8,21.4,0.47916594202843754,42.3,0.9794896630388704,0.9774468085106385,0.0022241930800633155,0.5738704421081898,0.001855478204286872,17.119999999999997,0.38333275362275004
gpt-5-mini,50,0.1,0.85,20.34,0.47464513059758656,40.62,0.9507428674462931,0.9776595744680853,0.002216241133616985,0.5767780570901191,0.0018662725704914661,17.289,0.4034483610079487
gpt-5-mini,50,0.1,0.9,19.48,0.4527604222985926,38.92,0.9076739502706904,0.9768085106382981,0.002382408746424191,0.5793682247588836,0.0018253884663207284,17.532000000000004,0.4074843800687334
gpt-5-mini,50,0.1,0.95,18.82,0.4619004221691078,37.4,0.8644073113989723,0.9761702127659576,0.0024732155041226195,0.581600182400831,0.0018714110334869946,17.878999999999998,0.43880540106065236
gpt-5-mini,50,0.1,1.0,18.14,0.44453121375219545,36.12,0.8350520941833509,0.9761702127659576,0.002598185110208297,0.5841979181737078,0.001844604201931459,18.14,0.44453121375219545
