model,n,alpha,weight,k_hat_mean,k_hat_se,k_hat_oracle_mean,k_hat_oracle_se,coverage_mean,coverage_se,ci_width_mean,ci_width_se,eff_size_mean,eff_size_se
gpt4o,10,0.1,0.6,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.65,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.7,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.75,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.8,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.85,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.9,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,0.95,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.1,1.0,0.0,0.0,0.0,0.0,0.8581560283687942,0.010439433648141653,0.6551499809299733,0.0013325367692689498,0.0,0.0
gpt4o,10,0.15,0.0,200.0,0.0,200.0,0.0,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.05,0.0,0.0,23.333333333333332,19.051586888313608,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.1,0.0,0.0,5.666666666666667,4.626813958590447,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.15,0.0,0.0,3.3333333333333335,2.7216552697590863,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.2,0.0,0.0,3.0,2.449489742783178,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.25,0.0,0.0,3.0,2.449489742783178,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.3,0.0,0.0,2.6666666666666665,2.1773242158072694,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.35,0.0,0.0,2.6666666666666665,2.1773242158072694,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.4,0.0,0.0,2.6666666666666665,2.1773242158072694,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.45,0.0,0.0,2.3333333333333335,1.9051586888313607,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.5,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.55,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.6,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.65,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.7,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.75,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.8,0.0,0.0,1.6666666666666667,1.3608276348795432,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.85,0.0,0.0,1.3333333333333333,1.0886621079036347,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.9,0.0,0.0,1.3333333333333333,1.0886621079036347,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,0.95,0.0,0.0,0.3333333333333333,0.2721655269759087,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.15,1.0,0.0,0.0,0.3333333333333333,0.2721655269759087,0.8191489361702127,0.018081629480825468,0.5759417605548894,0.0014024892439762908,0.0,0.0
gpt4o,10,0.2,0.0,200.0,0.0,200.0,0.0,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.05,0.0,0.0,26.666666666666668,21.77324215807269,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.1,0.0,0.0,13.0,10.614455552060438,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.15,0.0,0.0,8.666666666666666,7.076303701373626,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.2,0.0,0.0,4.666666666666667,3.8103173776627215,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.25,0.0,0.0,3.6666666666666665,2.9938207967349957,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.3,0.0,0.0,3.3333333333333335,2.7216552697590863,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.35,0.0,0.0,3.3333333333333335,2.7216552697590863,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.4,0.0,0.0,3.0,2.449489742783178,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.45,0.0,0.0,2.6666666666666665,2.1773242158072694,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.5,0.0,0.0,2.6666666666666665,2.1773242158072694,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.55,0.0,0.0,2.3333333333333335,1.9051586888313607,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.6,0.0,0.0,2.0,1.6329931618554523,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.65,0.0,0.0,2.0,1.6329931618554523,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.7,0.0,0.0,1.3333333333333333,1.0886621079036347,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.75,0.0,0.0,1.3333333333333333,1.0886621079036347,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.8,0.0,0.0,1.3333333333333333,1.0886621079036347,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.85,0.0,0.0,1.3333333333333333,1.0886621079036347,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.9,0.0,0.0,1.3333333333333333,1.0886621079036347,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,0.95,0.0,0.0,1.3333333333333333,1.0886621079036347,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,10,0.2,1.0,0.0,0.0,1.0,0.8164965809277261,0.7836879432624113,0.0236996899004296,0.513640091528758,0.001386636622779832,0.0,0.0
gpt4o,20,0.05,0.0,200.0,0.0,200.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.05,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.1,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.15,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.2,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.25,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.3,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.35,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.4,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.45,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.5,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.55,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.6,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.65,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.7,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.75,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.8,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.85,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.9,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,0.95,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.05,1.0,0.0,0.0,0.0,0.0,0.9148936170212766,0.008686133839656657,0.5568983572922863,0.004249982893380451,0.0,0.0
gpt4o,20,0.1,0.0,200.0,0.0,200.0,0.0,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.05,0.0,0.0,44.333333333333336,36.19801508779586,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.1,0.0,0.0,22.333333333333332,18.23509030738588,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.15,0.0,0.0,15.666666666666666,12.791779767867709,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.2,0.0,0.0,11.333333333333334,9.253627917180895,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.25,0.0,0.0,9.0,7.3484692283495345,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.3,0.0,0.0,7.333333333333333,5.987641593469991,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.35,0.0,0.0,6.333333333333333,5.171145012542266,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.4,0.0,0.0,5.333333333333333,4.354648431614539,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.45,0.0,0.0,4.666666666666667,3.8103173776627215,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.5,0.0,0.0,4.333333333333333,3.538151850686813,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.55,0.0,0.0,4.0,3.2659863237109046,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.6,0.0,0.0,3.6666666666666665,2.9938207967349957,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.65,0.0,0.0,3.3333333333333335,2.7216552697590863,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.7,0.0,0.0,3.3333333333333335,2.7216552697590863,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.75,0.0,0.0,3.3333333333333335,2.7216552697590863,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.8,0.0,0.0,3.0,2.449489742783178,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.85,0.0,0.0,3.0,2.449489742783178,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.9,0.0,0.0,3.0,2.449489742783178,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,0.95,0.0,0.0,2.3333333333333335,1.9051586888313607,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.1,1.0,0.0,0.0,2.3333333333333335,1.9051586888313607,0.8723404255319149,0.020059766842171565,0.46824995475696735,0.003782173639650423,0.0,0.0
gpt4o,20,0.15,0.0,200.0,0.0,200.0,0.0,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.05,0.0,0.0,40.0,32.65986323710904,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.1,0.0,0.0,23.0,18.7794213613377,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.15,0.0,0.0,14.333333333333334,11.703117659964073,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.2,0.0,0.0,11.0,8.981462390204987,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.25,0.0,0.0,8.333333333333334,6.804138174397718,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.3,0.0,0.0,7.666666666666667,6.2598071204459,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.35,0.0,0.0,7.0,5.715476066494083,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.4,0.0,0.0,6.666666666666667,5.443310539518173,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.45,0.0,0.0,6.0,4.898979485566356,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.5,0.0,0.0,4.666666666666667,3.8103173776627215,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.55,0.0,0.0,4.666666666666667,3.8103173776627215,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.6,0.0,0.0,4.0,3.2659863237109046,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.65,0.0,0.0,3.6666666666666665,2.9938207967349957,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.7,0.0,0.0,3.6666666666666665,2.9938207967349957,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.75,0.0,0.0,3.0,2.449489742783178,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.8,0.0,0.0,3.0,2.449489742783178,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.85,0.0,0.0,2.6666666666666665,2.1773242158072694,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.9,0.0,0.0,2.6666666666666665,2.1773242158072694,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,0.95,0.0,0.0,2.6666666666666665,2.1773242158072694,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.15,1.0,0.0,0.0,2.3333333333333335,1.9051586888313607,0.8404255319148937,0.026058401518970004,0.41025774461247816,0.003416828290380338,0.0,0.0
gpt4o,20,0.2,0.0,200.0,0.0,200.0,0.0,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.05,0.0,0.0,52.333333333333336,36.77660286810785,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.1,0.0,0.0,27.666666666666668,19.034082491580627,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.15,0.0,0.0,16.333333333333332,11.356186109912207,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.2,0.0,0.0,13.0,9.41629792788369,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.25,0.0,0.0,9.333333333333334,6.43485877136456,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.3,0.0,0.0,8.333333333333334,5.62402254881945,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.35,0.0,0.0,7.333333333333333,4.815099706671212,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.4,0.0,0.0,6.666666666666667,4.650766563656966,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.45,0.0,0.0,6.666666666666667,4.650766563656966,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.5,0.0,0.0,5.333333333333333,3.5694174231575584,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.55,0.0,0.0,5.0,3.2998316455372216,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.6,0.0,0.0,4.666666666666667,3.0307070437746346,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.65,0.0,0.0,4.333333333333333,2.7621784210346787,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.7,0.0,0.0,4.0,2.4944382578492945,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.75,0.0,0.0,4.0,2.4944382578492945,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.8,0.0,0.0,3.6666666666666665,2.2277708506403804,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.85,0.0,0.0,3.3333333333333335,1.9626135258506328,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.9,0.0,0.0,3.3333333333333335,1.9626135258506328,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,0.95,0.0,0.0,3.3333333333333335,1.9626135258506328,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,20,0.2,1.0,0.0,0.0,3.0,1.699673171197595,0.8191489361702128,0.01326828860558136,0.36535974051162823,0.0031021404852398333,0.0,0.0
gpt4o,30,0.05,0.0,200.0,0.0,200.0,0.0,0.9539007092198583,0.0076604499981180385,0.45808169197862075,0.0038795212893270683,0.0,0.0
gpt4o,30,0.05,0.05,0.0,0.0,58.0,27.34146220587984,0.9539007092198583,0.0076604499981180385,0.45808169197862075,0.0038795212893270683,0.0,0.0
